Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Country_y,State_y,Square Meters,Open Date,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category
1530000,4,3/10/2019,3/14/2019,1948390,0,1145,3,USD,Female,Laura Sousa,Madison,WI,Wisconsin,53703,United States,North America,1997-02-28,Online,Online,1347.5,2010-01-01,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange",Fabrikam,Orange,260.28,566.0,405,Camcorders,4,Cameras and camcorders
1530003,1,3/10/2019,3/13/2019,1435081,0,420,3,USD,Female,Jane Trejo,Tinley Park,IL,Illinois,60477,United States,North America,1977-12-31,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Silver,254.86,499.9,303,Desktops,3,Computers
1530003,2,3/10/2019,3/13/2019,1435081,0,1247,2,USD,Female,Jane Trejo,Tinley Park,IL,Illinois,60477,United States,North America,1977-12-31,Online,Online,1347.5,2010-01-01,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,Contoso,Silver,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1531007,1,3/11/2019,3/16/2019,527912,0,551,5,EUR,Male,Leon Egger,Radebeul,SN,Freistaat Sachsen,1445,Germany,Europe,1943-02-24,Online,Online,1347.5,2010-01-01,Proseware Projector 1080p LCD86 White,Proseware,White,760.38,2295.0,305,Projectors & Screens,3,Computers
1531014,1,3/11/2019,3/16/2019,539150,0,337,7,EUR,Female,Barbara Rothschild,Schwanfeld,BY,Freistaat Bayern,97523,Germany,Europe,1998-04-29,Online,Online,1347.5,2010-01-01,SV Car Video LCD7 M7001 Brown,Southridge Video,Brown,151.3,329.0,205,Car Video,2,TV and Video
1531014,2,3/11/2019,3/16/2019,539150,0,453,1,EUR,Female,Barbara Rothschild,Schwanfeld,BY,Freistaat Bayern,97523,Germany,Europe,1998-04-29,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Silver,117.21,229.9,303,Desktops,3,Computers
1531018,1,3/11/2019,3/16/2019,1513428,0,648,3,USD,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,1998-11-01,Online,Online,1347.5,2010-01-01,Proseware Fax Machine E100 Black,Proseware,Black,40.28,79.0,306,"Printers, Scanners & Fax",3,Computers
1531018,2,3/11/2019,3/16/2019,1513428,0,1614,6,USD,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,1998-11-01,Online,Online,1347.5,2010-01-01,SV DVD 14-Inch Player Portable L100 White,Southridge Video,White,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1531018,3,3/11/2019,3/16/2019,1513428,0,1424,2,USD,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,1998-11-01,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones
1531018,4,3/11/2019,3/16/2019,1513428,0,2507,3,USD,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,1998-11-01,Online,Online,1347.5,2010-01-01,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,Contoso,White,2.42,4.74,505,Cell phones Accessories,5,Cell phones
1531018,5,3/11/2019,3/16/2019,1513428,0,2496,8,USD,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,1998-11-01,Online,Online,1347.5,2010-01-01,Headphone Adapter for Contoso Phone E130 Silver,Contoso,Silver,5.09,9.99,505,Cell phones Accessories,5,Cell phones
1531018,6,3/11/2019,3/16/2019,1513428,0,424,1,USD,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,1998-11-01,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,303,Desktops,3,Computers
1531018,7,3/11/2019,3/16/2019,1513428,0,1635,2,USD,Male,Vincent Goodwin,Buffalo,NY,New York,14216,United States,North America,1998-11-01,Online,Online,1347.5,2010-01-01,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1532000,1,3/12/2019,3/14/2019,1956301,0,1656,3,USD,Female,Heike Kruger,Warrenton,GA,Georgia,30828,United States,North America,1954-01-09,Online,Online,1347.5,2010-01-01,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1532009,1,3/12/2019,3/18/2019,1782682,0,1643,5,USD,Male,Christopher Backus,Grand Rapids,MI,Michigan,49503,United States,North America,1962-04-14,Online,Online,1347.5,2010-01-01,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
1532009,2,3/12/2019,3/18/2019,1782682,0,159,2,USD,Male,Christopher Backus,Grand Rapids,MI,Michigan,49503,United States,North America,1962-04-14,Online,Online,1347.5,2010-01-01,"Adventure Works 37"" 1080p LCD HDTV M150W White",Adventure Works,White,505.85,1099.99,201,Televisions,2,TV and Video
1532024,1,3/12/2019,3/19/2019,1965850,0,2102,1,USD,Male,Joso Grgic,Los Angeles,CA,California,90017,United States,North America,1984-09-04,Online,Online,1347.5,2010-01-01,Contoso Water Heater 4.0GPM M1250 Silver,Contoso,Silver,363.75,791.0,804,Water Heaters,8,Home Appliances
1533010,1,3/13/2019,3/17/2019,2034681,0,1635,1,USD,Male,Wlodek Gorski,Reading,PA,Pennsylvania,19601,United States,North America,1955-02-08,Online,Online,1347.5,2010-01-01,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1533010,2,3/13/2019,3/17/2019,2034681,0,1328,3,USD,Male,Wlodek Gorski,Reading,PA,Pennsylvania,19601,United States,North America,1955-02-08,Online,Online,1347.5,2010-01-01,Contoso behind Centrex X15 Black,Contoso,Black,16.56,49.99,501,Home & Office Phones,5,Cell phones
1533010,3,3/13/2019,3/17/2019,2034681,0,1665,4,USD,Male,Wlodek Gorski,Reading,PA,Pennsylvania,19601,United States,North America,1955-02-08,Online,Online,1347.5,2010-01-01,MGS Hand Games for 12-16 boys E600 Yellow,Tailspin Toys,Yellow,2.54,4.99,701,Boxed Games,7,Games and Toys
1533010,4,3/13/2019,3/17/2019,2034681,0,1607,7,USD,Male,Wlodek Gorski,Reading,PA,Pennsylvania,19601,United States,North America,1955-02-08,Online,Online,1347.5,2010-01-01,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1533011,1,3/13/2019,3/21/2019,1279175,0,38,7,USD,Male,Kevin Gross,Winner,SD,South Dakota,57580,United States,North America,1974-10-07,Online,Online,1347.5,2010-01-01,Contoso 8GB Clock & Radio MP3 Player X850 Black,Contoso,Black,99.14,299.23,101,MP4&MP3,1,Audio
1533011,2,3/13/2019,3/21/2019,1279175,0,1636,4,USD,Male,Kevin Gross,Winner,SD,South Dakota,57580,United States,North America,1974-10-07,Online,Online,1347.5,2010-01-01,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books"
1533014,1,3/13/2019,3/15/2019,204136,0,572,10,CAD,Female,Helen Williams,Burnaby,BC,British Columbia,V5A 2Z6,Canada,North America,1995-07-08,Online,Online,1347.5,2010-01-01,Proseware Screen 100in M1609 Silver,Proseware,Silver,87.37,190.0,305,Projectors & Screens,3,Computers
1533014,2,3/13/2019,3/15/2019,204136,0,1660,9,CAD,Female,Helen Williams,Burnaby,BC,British Columbia,V5A 2Z6,Canada,North America,1995-07-08,Online,Online,1347.5,2010-01-01,Contoso DVD 15-Inch Player Portable L200 White,Contoso,White,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1533014,3,3/13/2019,3/15/2019,204136,0,517,4,CAD,Female,Helen Williams,Burnaby,BC,British Columbia,V5A 2Z6,Canada,North America,1995-07-08,Online,Online,1347.5,2010-01-01,WWI LCD24 X300 Black,Wide World Importers,Black,271.35,819.0,304,Monitors,3,Computers
1533015,1,3/13/2019,3/14/2019,970316,0,180,6,GBP,Female,Daisy Peacock,KEMPSTON HARDWICK,Bedford,Bedford,MK45 5XX,United Kingdom,Europe,1965-03-24,Online,Online,1347.5,2010-01-01,SV 8xDVD E100 Silver,Southridge Video,Silver,35.18,69.0,202,VCD & DVD,2,TV and Video
1533018,1,3/13/2019,3/18/2019,1456078,0,1180,6,USD,Male,Jesus Braaten,Round Lake,IL,Illinois,60073,United States,North America,1940-06-18,Online,Online,1347.5,2010-01-01,Fabrikam Independent filmmaker 1'' 25mm X400 White,Fabrikam,White,530.11,1600.0,405,Camcorders,4,Cameras and camcorders
1534001,1,3/14/2019,3/21/2019,998957,0,2468,6,GBP,Male,Nicholas Chambers,NEW WINTON,East Lothian,East Lothian,EH33 4EW,United Kingdom,Europe,1965-04-12,Online,Online,1347.5,2010-01-01,Litware 80mm LED Dual PCI Slot Fan E1501 Red,Litware,Red,15.8,30.99,808,Fans,8,Home Appliances
1534006,1,3/14/2019,3/19/2019,1292088,0,1714,2,USD,Female,Suzanne English,Springfield,MA,Massachusetts,1103,United States,North America,1952-11-19,Online,Online,1347.5,2010-01-01,MGS Halo 2 for Windows Vista M220,Tailspin Toys,White,32.25,70.13,702,Download Games,7,Games and Toys
1534006,2,3/14/2019,3/19/2019,1292088,0,977,1,USD,Female,Suzanne English,Springfield,MA,Massachusetts,1103,United States,North America,1952-11-19,Online,Online,1347.5,2010-01-01,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum,Pink,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders
1534008,1,3/14/2019,3/20/2019,1579996,0,446,3,USD,Female,Jennifer Moberg,Albany,NY,New York,12207,United States,North America,1960-08-15,Online,Online,1347.5,2010-01-01,WWI Desktop PC1.60 E1600 Black,Wide World Importers,Black,112.14,219.95,303,Desktops,3,Computers
1534008,2,3/14/2019,3/20/2019,1579996,0,428,4,USD,Female,Jennifer Moberg,Albany,NY,New York,12207,United States,North America,1960-08-15,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC2.33 XD233 Brown,Adventure Works,Brown,321.05,969.0,303,Desktops,3,Computers
1534008,3,3/14/2019,3/20/2019,1579996,0,1147,1,USD,Female,Jennifer Moberg,Albany,NY,New York,12207,United States,North America,1960-08-15,Online,Online,1347.5,2010-01-01,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,Fabrikam,Black,301.21,655.0,405,Camcorders,4,Cameras and camcorders
1534013,1,3/14/2019,3/18/2019,1666094,0,438,1,USD,Male,William Stilwell,Pittsburgh,PA,Pennsylvania,15206,United States,North America,1972-12-20,Online,Online,1347.5,2010-01-01,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers
1534014,1,3/14/2019,3/22/2019,671569,0,67,8,EUR,Female,Paulette Villeneuve,VIERZON,CE,Centre,18100,France,Europe,1953-05-13,Online,Online,1347.5,2010-01-01,NT Bluetooth Stereo Headphones E52 Black,Northwind Traders,Black,13.1,25.69,106,Bluetooth Headphones,1,Audio
1534014,2,3/14/2019,3/22/2019,671569,0,2154,7,EUR,Female,Paulette Villeneuve,VIERZON,CE,Centre,18100,France,Europe,1953-05-13,Online,Online,1347.5,2010-01-01,Adventure Works Coffee Maker 12C M100 White,Adventure Works,White,204.64,445.0,805,Coffee Machines,8,Home Appliances
1534014,3,3/14/2019,3/22/2019,671569,0,1640,2,EUR,Female,Paulette Villeneuve,VIERZON,CE,Centre,18100,France,Europe,1953-05-13,Online,Online,1347.5,2010-01-01,Contoso DVD 60 DVD Storage Binder L20 Red,Contoso,Red,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1534020,1,3/14/2019,3/20/2019,144330,0,1686,10,AUD,Female,Ruby Maum,NUMERALLA,NSW,New South Wales,2630,Australia,Australia,1966-02-09,Online,Online,1347.5,2010-01-01,SV Hand Games for students E40 Yellow,Southridge Video,Yellow,3.56,6.99,701,Boxed Games,7,Games and Toys
1534020,2,3/14/2019,3/20/2019,144330,0,296,3,AUD,Female,Ruby Maum,NUMERALLA,NSW,New South Wales,2630,Australia,Australia,1966-02-09,Online,Online,1347.5,2010-01-01,SV Car Video TFT6.2W E6281 Black,Southridge Video,Black,132.05,259.0,205,Car Video,2,TV and Video
1534021,1,3/14/2019,3/20/2019,1415255,0,1216,2,USD,Male,William Thompson,Fort Myers,FL,Florida,33905,United States,North America,1970-05-31,Online,Online,1347.5,2010-01-01,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,Fabrikam,Black,285.12,620.0,405,Camcorders,4,Cameras and camcorders
1534023,1,3/14/2019,3/19/2019,1535508,0,426,1,USD,Male,Bradley Wilson,Wenatchee,WA,Washington,98801,United States,North America,1970-11-15,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,Black,254.86,499.9,303,Desktops,3,Computers
1535001,1,3/15/2019,3/20/2019,1110012,0,82,1,GBP,Male,Robert Turner,BERSTANE,Orkney Islands,Orkney Islands,KW15 1ZT,United Kingdom,Europe,2001-03-06,Online,Online,1347.5,2010-01-01,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Pink,18.65,40.55,106,Bluetooth Headphones,1,Audio
1535001,2,3/15/2019,3/20/2019,1110012,0,1571,4,GBP,Male,Robert Turner,BERSTANE,Orkney Islands,Orkney Islands,KW15 1ZT,United Kingdom,Europe,2001-03-06,Online,Online,1347.5,2010-01-01,SV DVD Player M100 Black,Southridge Video,Black,26.21,56.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1535008,1,3/15/2019,3/19/2019,551706,0,2089,1,EUR,Female,Kathrin Finkel,BÃÂ¶hl-Iggelheim,RP,Rheinland-Pfalz,67459,Germany,Europe,1976-07-11,Online,Online,1347.5,2010-01-01,Contoso Water Heater 1.5GPM E0800 White,Contoso,White,131.28,257.5,804,Water Heaters,8,Home Appliances
1535008,2,3/15/2019,3/19/2019,551706,0,85,3,EUR,Female,Kathrin Finkel,BÃÂ¶hl-Iggelheim,RP,Rheinland-Pfalz,67459,Germany,Europe,1976-07-11,Online,Online,1347.5,2010-01-01,NT Wireless Bluetooth Stereo Headphones M402 Green,Northwind Traders,Green,45.98,99.99,106,Bluetooth Headphones,1,Audio
1535008,3,3/15/2019,3/19/2019,551706,0,469,2,EUR,Female,Kathrin Finkel,BÃÂ¶hl-Iggelheim,RP,Rheinland-Pfalz,67459,Germany,Europe,1976-07-11,Online,Online,1347.5,2010-01-01,Proseware LCD17 E200 Black,Proseware,Black,50.47,99.0,304,Monitors,3,Computers
1536000,1,3/16/2019,3/21/2019,1269245,0,2414,1,USD,Female,Julia Vincent,Mountain View,CA,California,94041,United States,North America,2000-06-22,Online,Online,1347.5,2010-01-01,Litware 18'' Adjustable Oscillating Pedestal Fan E301 White,Litware,White,18.78,36.83,808,Fans,8,Home Appliances
1536009,1,3/16/2019,3/18/2019,1678823,0,1585,8,USD,Female,Carolyn Lewis,El Toro,CA,California,92630,United States,North America,1998-06-21,Online,Online,1347.5,2010-01-01,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books"
1536009,2,3/16/2019,3/18/2019,1678823,0,33,7,USD,Female,Carolyn Lewis,El Toro,CA,California,92630,United States,North America,1998-06-21,Online,Online,1347.5,2010-01-01,Contoso 32GB Video MP3 Player M3200 Black,Contoso,Black,84.49,255.0,101,MP4&MP3,1,Audio
1536011,1,3/16/2019,3/21/2019,1921662,0,1059,1,USD,Male,Nuri Valladares,Union City,CA,California,94587,United States,North America,1994-07-15,Online,Online,1347.5,2010-01-01,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum,Silver Grey,155.43,338.0,402,Digital SLR Cameras,4,Cameras and camcorders
1536011,2,3/16/2019,3/21/2019,1921662,0,1600,1,USD,Male,Nuri Valladares,Union City,CA,California,94587,United States,North America,1994-07-15,Online,Online,1347.5,2010-01-01,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books"
1536012,1,3/16/2019,3/18/2019,1294022,0,1787,3,USD,Female,Pauletta Sweeny,Arab,AL,Alabama,35016,United States,North America,1993-04-11,Online,Online,1347.5,2010-01-01,MGS Rise of Nations: Gold Edition 2009 E143,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys
1536012,2,3/16/2019,3/18/2019,1294022,0,1612,3,USD,Female,Pauletta Sweeny,Arab,AL,Alabama,35016,United States,North America,1993-04-11,Online,Online,1347.5,2010-01-01,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1536017,1,3/16/2019,3/25/2019,1013352,0,1609,2,GBP,Male,Aaron Chamberlain,BRANCHILL,Moray,Moray,IV36 0GL,United Kingdom,Europe,1957-01-12,Online,Online,1347.5,2010-01-01,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Silver,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1536017,2,3/16/2019,3/25/2019,1013352,0,1612,1,GBP,Male,Aaron Chamberlain,BRANCHILL,Moray,Moray,IV36 0GL,United Kingdom,Europe,1957-01-12,Online,Online,1347.5,2010-01-01,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books"
1536017,3,3/16/2019,3/25/2019,1013352,0,395,2,GBP,Male,Aaron Chamberlain,BRANCHILL,Moray,Moray,IV36 0GL,United Kingdom,Europe,1957-01-12,Online,Online,1347.5,2010-01-01,WWI Laptop8.9 E0089 Black,Wide World Importers,Black,166.2,326.0,301,Laptops,3,Computers
1536019,1,3/16/2019,3/20/2019,1952591,0,1815,2,USD,Female,Carolina Goncalves,Norwalk,CT,Connecticut,6851,United States,North America,1965-12-30,Online,Online,1347.5,2010-01-01,MGS MechWarrior 4:Knight2009 E171,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys
1536019,2,3/16/2019,3/20/2019,1952591,0,105,1,USD,Female,Carolina Goncalves,Norwalk,CT,Connecticut,6851,United States,North America,1965-12-30,Online,Online,1347.5,2010-01-01,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Wide World Importers,Pink,52.88,115.0,106,Bluetooth Headphones,1,Audio
1536019,3,3/16/2019,3/20/2019,1952591,0,1563,2,USD,Female,Carolina Goncalves,Norwalk,CT,Connecticut,6851,United States,North America,1965-12-30,Online,Online,1347.5,2010-01-01,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,White,123.24,268.0,504,Smart phones & PDAs,5,Cell phones
1575000,1,4/24/2019,4/29/2019,717682,0,1715,4,EUR,Female,Alfonsina Piazza,Castelnuovo Di San Pio Delle Camere,AQ,L'Aquila,67020,Italy,Europe,1986-10-25,Online,Online,1347.5,2010-01-01,MGS Shadow-run M230,Tailspin Toys,White,32.25,70.13,702,Download Games,7,Games and Toys
1575003,1,4/24/2019,4/30/2019,930705,0,1440,9,GBP,Female,Elizabeth Butler,SHAMBELLIE,Dumfriesshire,Dumfriesshire,DG2 7HE,United Kingdom,Europe,1999-03-30,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,86.91,189.0,503,Touch Screen Phones,5,Cell phones
1576001,1,4/25/2019,4/28/2019,1561561,0,186,10,USD,Female,Patricia Crawford,Ontario,CA,California,91761,United States,North America,1973-10-17,Online,Online,1347.5,2010-01-01,SV 8xDVD E120 Silver,Southridge Video,Silver,45.83,89.9,202,VCD & DVD,2,TV and Video
1576004,1,4/25/2019,4/27/2019,247443,0,1445,3,CAD,Male,Dennis Perryman,Wha Ti,NT,Northwest Territories,X0E 1P0,Canada,North America,1966-01-31,Online,Online,1347.5,2010-01-01,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1576006,1,4/25/2019,4/28/2019,410819,0,2490,2,EUR,Female,Laura Busch,Pielenhofen,BY,Freistaat Bayern,93188,Germany,Europe,1961-10-16,Online,Online,1347.5,2010-01-01,Contoso Rubberized Skin BlackBerry E100 White,Contoso,White,7.64,14.99,505,Cell phones Accessories,5,Cell phones
1576006,2,4/25/2019,4/28/2019,410819,0,424,6,EUR,Female,Laura Busch,Pielenhofen,BY,Freistaat Bayern,93188,Germany,Europe,1961-10-16,Online,Online,1347.5,2010-01-01,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,303,Desktops,3,Computers
1576008,1,4/25/2019,4/29/2019,1772294,0,1429,1,USD,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,United States,North America,1973-03-30,Online,Online,1347.5,2010-01-01,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289.0,503,Touch Screen Phones,5,Cell phones
1576008,2,4/25/2019,4/29/2019,1772294,0,1365,3,USD,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,United States,North America,1973-03-30,Online,Online,1347.5,2010-01-01,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones
1576008,3,4/25/2019,4/29/2019,1772294,0,858,3,USD,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,United States,North America,1973-03-30,Online,Online,1347.5,2010-01-01,Contoso Wireless Notebook Optical Mouse M35 Black,Contoso,Black,13.77,29.95,308,Computers Accessories,3,Computers
1576008,4,4/25/2019,4/29/2019,1772294,0,694,5,USD,Female,Sharon Pollock,Saint Louis,MO,Missouri,63108,United States,North America,1973-03-30,Online,Online,1347.5,2010-01-01,Proseware Photo Ink Jet Printer E290 Grey,Proseware,Grey,52.0,102.0,306,"Printers, Scanners & Fax",3,Computers
1577008,1,4/26/2019,4/30/2019,1370349,0,92,4,USD,Female,Carrie Hall,Carbondale,PA,Pennsylvania,18407,United States,North America,1954-05-31,Online,Online,1347.5,2010-01-01,NT Wireless Transmitter and Bluetooth Headphones M150 Red,Northwind Traders,Red,49.69,149.99,106,Bluetooth Headphones,1,Audio
1577008,2,4/26/2019,4/30/2019,1370349,0,1147,4,USD,Female,Carrie Hall,Carbondale,PA,Pennsylvania,18407,United States,North America,1954-05-31,Online,Online,1347.5,2010-01-01,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,Fabrikam,Black,301.21,655.0,405,Camcorders,4,Cameras and camcorders
1578001,1,4/27/2019,5/1/2019,986809,0,1684,1,GBP,Male,Edward Baxter,KILWINNING,North Ayrshire,North Ayrshire,KA13 2QU,United Kingdom,Europe,1943-04-14,Online,Online,1347.5,2010-01-01,MGS Hand Games for Office worker L299 Silver,Tailspin Toys,Silver,5.6,16.89,701,Boxed Games,7,Games and Toys
